Species,Block,Latitude,Longitude,WnvPresent,Heat_x,Cool_x,month,year,Tmin_x_bin_bin2,Tmin_x_bin_bin3,Tmin_x_bin_bin4,Tmin_x_bin_bin5,Tmin_x_bin_bin6,Tmin_x_bin_bin7,Tmin_x_bin_bin8,Tmin_x_bin_bin9,Tmin_x_bin_bin10,Tmin_x_bin_bin11,Tmin_x_bin_bin12,Tmin_x_bin_bin13,Tmin_x_bin_bin14,WetBulb_x_bin_bin2,WetBulb_x_bin_bin3,WetBulb_x_bin_bin4,WetBulb_x_bin_bin5,WetBulb_x_bin_bin6,WetBulb_x_bin_bin7,WetBulb_x_bin_bin8,WetBulb_x_bin_bin9,WetBulb_x_bin_bin10,WetBulb_x_bin_bin11,WetBulb_x_bin_bin12,WetBulb_x_bin_bin13,WetBulb_x_bin_bin14
2,33,41.94016,-87.794896,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,33,41.94016,-87.794896,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.903002,-87.688267,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.903002,-87.688267,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,60,41.960616,-87.777189,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,60,41.960616,-87.777189,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,33,41.704336,-87.703736,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,17,41.911824,-87.726737,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,41.801179,-87.679447,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,35,41.800737,-87.71188,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,52,41.778297,-87.752411,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,67,41.77166,-87.703047,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,67,41.77166,-87.703047,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,41.768388,-87.678649,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,41.768388,-87.678649,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.773215,-87.60088,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,39,41.822536,-87.666343,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,39,41.822536,-87.666343,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,71,41.766202,-87.562889,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,40,41.821582,-87.627796,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,52,41.798697,-87.736812,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,52,41.798697,-87.736812,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,41.82561,-87.726549,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,37,41.82561,-87.726549,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,12,41.673408,-87.599862,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,12,41.673408,-87.599862,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.726465,-87.585413,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,10,41.726465,-87.585413,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,41.678618,-87.559308,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,13,41.678618,-87.559308,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,41.740641,-87.546587,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,13,41.740641,-87.546587,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,37,41.680946,-87.535198,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,41.680946,-87.535198,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,24,41.704572,-87.565666,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,91,41.992478,-87.862995,0,0,11,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.867108,-87.654224,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.867108,-87.654224,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.957799,-87.930995,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.957799,-87.930995,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.957799,-87.930995,0,0,14,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.726465,-87.585413,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,41.740641,-87.546587,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,13,41.740641,-87.546587,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,37,41.680946,-87.535198,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,41.680946,-87.535198,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.750498,-87.605294,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,40,41.659112,-87.538693,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,10,41.974689,-87.890615,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.957799,-87.930995,0,0,5,6,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,41,41.95469,-87.800991,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,41,41.95469,-87.800991,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,41,41.95469,-87.800991,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,25,41.891118,-87.654491,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,25,41.891118,-87.654491,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,25,41.891118,-87.654491,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.867108,-87.654224,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.867108,-87.654224,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,11,41.867108,-87.654224,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.896282,-87.655232,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.896282,-87.655232,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,41.921965,-87.632085,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,41.921965,-87.632085,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,41.921965,-87.632085,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,41.921965,-87.632085,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,41.720848,-87.666014,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,75,42.01743,-87.687769,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,75,42.01743,-87.687769,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,75,42.01743,-87.687769,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,89,41.732984,-87.649642,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,89,41.732984,-87.649642,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,36,41.944869,-87.832763,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,36,41.944869,-87.832763,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,72,42.011601,-87.811506,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,72,42.011601,-87.811506,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,58,41.986921,-87.689778,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,58,41.986921,-87.689778,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,50,41.801498,-87.763416,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,50,41.801498,-87.763416,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.723195,-87.64997,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.868077,-87.666901,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.868077,-87.666901,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,42,41.662014,-87.724608,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,42,41.662014,-87.724608,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,42,41.662014,-87.724608,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,43,41.878114,-87.629798,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,28,41.932094,-87.700117,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,28,41.932094,-87.700117,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,70,41.916265,-87.800515,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,70,41.916265,-87.800515,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,25,41.846075,-87.716277,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,25,41.846075,-87.716277,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,35,41.682587,-87.707973,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,35,41.682587,-87.707973,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,41.948167,-87.730698,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,37,41.948167,-87.730698,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,45,41.963976,-87.69181,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,45,41.963976,-87.69181,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,46,41.964242,-87.757639,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,70,42.008314,-87.777921,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,61,41.991429,-87.747113,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,61,41.991429,-87.747113,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.868142,-87.696269,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.868142,-87.696269,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.89923,-87.716788,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,33,41.94016,-87.794896,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,33,41.94016,-87.794896,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,11,41.903002,-87.688267,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,11,41.903002,-87.688267,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,60,41.960616,-87.777189,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,60,41.960616,-87.777189,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4,60,41.960616,-87.777189,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,33,41.704336,-87.703736,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,33,41.704336,-87.703736,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,17,41.911824,-87.726737,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,41.801179,-87.679447,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,22,41.801179,-87.679447,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,35,41.800737,-87.71188,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,52,41.778297,-87.752411,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,67,41.77166,-87.703047,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,67,41.77166,-87.703047,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,22,41.768388,-87.678649,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,39,41.822536,-87.666343,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,39,41.822536,-87.666343,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,39,41.822536,-87.666343,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,71,41.766202,-87.562889,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,77,41.754676,-87.612922,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,40,41.821582,-87.627796,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,50,41.803423,-87.642984,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,50,41.803423,-87.642984,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,50,41.803423,-87.642984,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,79,41.754292,-87.590773,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,52,41.798697,-87.736812,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,63,41.776156,-87.778927,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,37,41.82561,-87.726549,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,12,41.673408,-87.599862,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,12,41.673408,-87.599862,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,12,41.673408,-87.599862,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.726465,-87.585413,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.726465,-87.585413,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,10,41.726465,-87.585413,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,41.678618,-87.559308,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,13,41.740641,-87.546587,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,37,41.680946,-87.535198,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,37,41.680946,-87.535198,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,24,41.704572,-87.565666,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,24,41.704572,-87.565666,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1,24,41.704572,-87.565666,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.750498,-87.605294,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,91,41.992478,-87.862995,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
3,10,41.974689,-87.890615,0,0,8,7,2009,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
