Species,Block,Street,Trap,Latitude,Longitude,AddressAccuracy,WnvPresent,Tmax_x,Tmin_x,Tavg_x,DewPoint_x,WetBulb_x,Heat_x,Cool_x,PrecipTotal_x,StnPressure_x,SeaLevel_x,ResultSpeed_x,ResultDir_x,AvgSpeed_x,Tmax_y,Tmin_y,Tavg_y,DewPoint_y,WetBulb_y,Heat_y,Cool_y,PrecipTotal_y,StnPressure_y,SeaLevel_y,ResultSpeed_y,ResultDir_y,AvgSpeed_y,day,month,year
2,11,55,36,41.868142,-87.696269,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,11,55,36,41.868142,-87.696269,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,19,23,41.89923,-87.716788,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,60,130,17,41.960616,-87.777189,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,60,130,17,41.960616,-87.777189,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,33,93,79,41.704336,-87.703736,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,17,40,30,41.911824,-87.726737,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,17,40,30,41.911824,-87.726737,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,17,40,30,41.911824,-87.726737,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,22,102,44,41.801179,-87.679447,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,35,102,45,41.800737,-87.71188,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,52,104,47,41.778297,-87.752411,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,52,104,47,41.778297,-87.752411,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,67,69,49,41.77166,-87.703047,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,67,69,49,41.77166,-87.703047,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,67,69,49,41.77166,-87.703047,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,22,107,51,41.768388,-87.678649,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,8,55,41.773215,-87.60088,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,8,55,41.773215,-87.60088,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,10,8,55,41.773215,-87.60088,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,39,50,56,41.822536,-87.666343,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,39,50,56,41.822536,-87.666343,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,77,66,62,41.754676,-87.612922,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,77,66,62,41.754676,-87.612922,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,77,66,62,41.754676,-87.612922,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,40,63,63,41.821582,-87.627796,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,79,59,65,41.754292,-87.590773,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,52,71,87,41.798697,-87.736812,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,52,71,87,41.798697,-87.736812,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,63,105,108,41.776156,-87.778927,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,63,105,108,41.776156,-87.778927,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,37,82,46,41.82561,-87.726549,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,37,82,46,41.82561,-87.726549,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,12,64,88,41.673408,-87.599862,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,12,64,88,41.673408,-87.599862,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,12,64,88,41.673408,-87.599862,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,86,93,41.726465,-87.585413,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,86,93,41.726465,-87.585413,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,13,88,116,41.678618,-87.559308,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,13,88,116,41.678618,-87.559308,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,13,88,116,41.678618,-87.559308,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,13,54,120,41.740641,-87.546587,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,13,54,120,41.740641,-87.546587,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,13,54,120,41.740641,-87.546587,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,37,4,121,41.680946,-87.535198,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
6,37,4,121,41.680946,-87.535198,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,24,1,89,41.704572,-87.565666,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,62,84,41.750498,-87.605294,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,62,84,41.750498,-87.605294,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,10,62,84,41.750498,-87.605294,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,40,5,129,41.659112,-87.538693,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
6,10,132,147,41.974689,-87.890615,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,131,148,41.957799,-87.930995,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,10,131,148,41.957799,-87.930995,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,10,131,148,41.957799,-87.930995,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,10,131,148,41.957799,-87.930995,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,48,129,130,41.925198,-87.746381,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,48,129,130,41.925198,-87.746381,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,51,34,131,41.973845,-87.805059,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,51,34,131,41.973845,-87.805059,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,82,72,133,41.743402,-87.731435,8,1,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,82,72,133,41.743402,-87.731435,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,82,72,133,41.743402,-87.731435,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,82,72,133,41.743402,-87.731435,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,82,72,133,41.743402,-87.731435,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,82,72,133,41.743402,-87.731435,8,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,65,9,135,41.728495,-87.600963,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,65,9,135,41.728495,-87.600963,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
1,65,9,135,41.728495,-87.600963,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,17,113,132,41.947227,-87.671457,9,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,90,122,134,41.793818,-87.654234,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
3,90,122,134,41.793818,-87.654234,5,0,81,58,70,54,61,0,5,0.0,29.23,29.94,6.2,26,7.3,82,62,72,55,62,0,7,0.0,29.29,29.92,5.9,27,6.7,31,7,2009
2,41,36,1,41.95469,-87.800991,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,41,36,1,41.95469,-87.800991,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,25,123,35,41.891118,-87.654491,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,25,123,35,41.891118,-87.654491,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,25,123,35,41.891118,-87.654491,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,11,134,37,41.867108,-87.654224,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,11,134,37,41.867108,-87.654224,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,11,134,37,41.867108,-87.654224,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,22,18,41,41.921965,-87.632085,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,22,18,41,41.921965,-87.632085,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,22,18,41,41.921965,-87.632085,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,17,112,77,41.720848,-87.666014,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,17,112,77,41.720848,-87.666014,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,17,112,77,41.720848,-87.666014,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,75,37,101,42.01743,-87.687769,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,15,29,106,41.907645,-87.760886,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,15,29,106,41.907645,-87.760886,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,89,57,112,41.732984,-87.649642,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,89,57,112,41.732984,-87.649642,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,89,57,112,41.732984,-87.649642,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,36,39,11,41.944869,-87.832763,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,36,39,11,41.944869,-87.832763,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,72,38,16,42.011601,-87.811506,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,58,48,22,41.986921,-87.689778,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,58,48,22,41.986921,-87.689778,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,50,58,24,41.801498,-87.763416,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,50,58,24,41.801498,-87.763416,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,50,58,24,41.801498,-87.763416,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,14,22,25,41.906638,-87.701431,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,14,22,25,41.906638,-87.701431,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,14,22,25,41.906638,-87.701431,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,10,90,70,41.723195,-87.64997,5,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,11,50,71,41.868077,-87.666901,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,11,50,71,41.868077,-87.666901,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,42,98,92,41.662014,-87.724608,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,42,98,92,41.662014,-87.724608,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,42,98,92,41.662014,-87.724608,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,28,20,100,41.932094,-87.700117,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,28,20,100,41.932094,-87.700117,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,70,0,104,41.916265,-87.800515,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,70,0,104,41.916265,-87.800515,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,70,0,104,41.916265,-87.800515,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,25,77,105,41.846075,-87.716277,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
3,25,77,105,41.846075,-87.716277,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,25,77,105,41.846075,-87.716277,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,35,96,111,41.682587,-87.707973,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,35,96,111,41.682587,-87.707973,9,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
2,37,23,123,41.948167,-87.730698,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
1,37,23,123,41.948167,-87.730698,8,0,74,64,69,59,63,0,4,0.33,29.36,30.09,7.3,15,7.8,74,67,71,59,63,0,6,0.23,29.41,30.08,6.4,15,7.2,7,8,2009
